day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
-1,163800,RAINFOREST_RESIN,9996,1,9995,25,,,9998,1,10004,1,10005,25,9997,2444
-1,163800,KELP,2015,1,2014,25,,,2018,26,,,,,2016.5,132.8339844
-1,163900,KELP,2015,24,,,,,2018,24,,,,,2016.5,143.2490234
-1,163900,RAINFOREST_RESIN,9996,1,9995,23,,,10004,1,10005,23,,,10000,2446
-1,164000,KELP,2015,39,,,,,2018,31,,,,,2016.5,143.4331055
-1,164000,RAINFOREST_RESIN,9996,2,9995,29,,,9998,1,10004,2,10005,29,9997,2450
-1,164100,RAINFOREST_RESIN,9996,2,9995,22,,,10002,8,10004,2,10005,22,9999,2452
-1,164100,KELP,2015,26,,,,,2018,24,,,,,2016.5,142.8969727
-1,164200,RAINFOREST_RESIN,9996,1,9995,24,,,10004,1,10005,24,,,10000,2452
-1,164200,KELP,2015,25,,,,,2019,25,,,,,2017,141.3681641
-1,164300,KELP,2015,26,,,,,2018,24,,,,,2016.5,141.9047852
-1,164300,RAINFOREST_RESIN,9998,7,9996,1,9995,23,10004,1,10005,23,,,10001,2452
-1,164400,KELP,2017,2,2016,24,,,2020,26,,,,,2018.5,136.3022461
-1,164400,RAINFOREST_RESIN,9998,7,9996,2,9995,24,10004,2,10005,24,,,10001,2452
-1,164500,RAINFOREST_RESIN,9996,1,9995,26,,,10004,1,10005,26,,,10000,2452
-1,164500,KELP,2016,27,,,,,2020,27,,,,,2018,137.2768555
-1,164600,RAINFOREST_RESIN,9996,1,9995,22,,,9998,1,10004,1,10005,22,9997,2452
-1,164600,KELP,2018,1,2017,1,2016,23,2019,1,2020,22,,,2018.5,137.6196289
-1,164700,KELP,2016,26,,,,,2019,26,,,,,2017.5,132.0732422
-1,164700,RAINFOREST_RESIN,9998,5,9996,2,9995,24,10004,2,10005,24,,,10001,2454
-1,164800,KELP,2016,23,,,,,2019,2,2020,21,,,2017.5,135.5810547
-1,164800,RAINFOREST_RESIN,9996,2,9995,21,,,10004,2,10005,21,,,10000,2454
-1,164900,RAINFOREST_RESIN,9996,1,9995,28,,,10000,5,10004,1,10005,28,9998,2470
-1,164900,KELP,2016,29,,,,,2017,5,2020,29,,,2016.5,136.3789063
-1,165000,RAINFOREST_RESIN,9996,2,9995,23,,,10002,8,10004,2,10005,23,9999,2470
-1,165000,KELP,2018,1,2016,25,,,2019,25,,,,,2018.5,135.2841797
-1,165100,KELP,2018,1,2016,30,,,2019,30,,,,,2018.5,134.1289063
-1,165100,RAINFOREST_RESIN,9998,6,9995,30,,,10005,30,,,,,10001.5,2470
-1,165200,KELP,2016,21,,,,,2017,6,2018,5,2019,21,2016.5,132.6074219
-1,165200,RAINFOREST_RESIN,9995,21,,,,,10000,6,10005,21,,,9997.5,2470
-1,165300,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000,2470
-1,165300,KELP,2016,22,,,,,2018,4,2019,22,,,2017,133.8652344
-1,165400,RAINFOREST_RESIN,9995,24,,,,,10005,24,,,,,10000,2470
-1,165400,KELP,2016,24,,,,,2019,24,,,,,2017.5,132.8574219
-1,165500,KELP,2017,4,2016,22,,,2019,22,,,,,2018,134.1640625
-1,165500,RAINFOREST_RESIN,10000,4,9998,6,9996,1,10004,1,10005,21,,,10002,2470
-1,165600,KELP,2016,26,,,,,2019,26,,,,,2017.5,134.7539063
-1,165600,RAINFOREST_RESIN,9996,1,9995,25,,,9998,1,10004,1,10005,25,9997,2470
-1,165700,RAINFOREST_RESIN,9996,2,9995,29,,,10002,6,10004,2,10005,29,9999,2472
-1,165700,KELP,2018,1,2016,31,,,2019,31,,,,,2018.5,134.4082031
-1,165800,RAINFOREST_RESIN,9995,26,,,,,10002,3,10005,26,,,9998.5,2472
-1,165800,KELP,2016,26,,,,,2019,26,,,,,2017.5,134.8945313
-1,165900,KELP,2016,30,,,,,2019,30,,,,,2017.5,135.2871094
-1,165900,RAINFOREST_RESIN,9995,30,,,,,9998,1,10005,30,,,9996.5,2472
-1,166000,KELP,2019,1,2017,1,2016,23,2020,24,,,,,2019.5,138.4472656
-1,166000,RAINFOREST_RESIN,9996,1,9995,23,,,10004,1,10005,23,,,10000,2474
-1,166100,RAINFOREST_RESIN,9995,27,,,,,10002,8,10005,27,,,9998.5,2474
-1,166100,KELP,2016,27,,,,,2019,27,,,,,2017.5,135
-1,166200,RAINFOREST_RESIN,9996,1,9995,23,,,9998,1,10004,1,10005,23,9997,2474
-1,166200,KELP,2016,24,,,,,2017,3,2019,24,,,2016.5,136.1962891
-1,166300,KELP,2016,30,,,,,2020,30,,,,,2018,137.7333984
-1,166300,RAINFOREST_RESIN,9995,30,,,,,10005,30,,,,,10000,2476
-1,166400,KELP,2016,29,,,,,2020,29,,,,,2018,137.6582031
-1,166400,RAINFOREST_RESIN,9995,29,,,,,10005,29,,,,,10000,2476
-1,166500,RAINFOREST_RESIN,9996,2,9995,22,,,10004,2,10005,22,,,10000,2476
-1,166500,KELP,2016,24,,,,,2020,24,,,,,2018,137.5351563
-1,166600,RAINFOREST_RESIN,9996,1,9995,20,,,10004,1,10005,20,,,10000,2476
-1,166600,KELP,2016,21,,,,,2020,21,,,,,2018,137.7890625
-1,166700,KELP,2016,29,,,,,2020,29,,,,,2018,137.6738281
-1,166700,RAINFOREST_RESIN,9996,1,9995,28,,,10004,1,10005,28,,,10000,2476
-1,166800,KELP,2017,3,2016,28,,,2019,2,2020,26,,,2018,137.296875
-1,166800,RAINFOREST_RESIN,9996,2,9995,26,,,10004,2,10005,26,,,10000,2476
-1,166900,RAINFOREST_RESIN,9996,2,9995,24,,,10004,2,10005,24,,,10000,2476
-1,166900,KELP,2017,7,2016,26,,,2019,2,2020,24,,,2018,137.1884766
-1,167000,RAINFOREST_RESIN,9996,1,9995,27,,,10004,1,10005,27,,,10000,2476
-1,167000,KELP,2016,28,,,,,2017,5,2020,28,,,2016.5,137.3857422
-1,167100,KELP,2016,28,,,,,2020,28,,,,,2018,137.6738281
-1,167100,RAINFOREST_RESIN,9996,1,9995,27,,,10002,7,10004,1,10005,27,9999,2476
-1,167200,KELP,2016,29,,,,,2019,1,2020,28,,,2017.5,136.8759766
-1,167200,RAINFOREST_RESIN,9996,1,9995,28,,,10002,9,10004,1,10005,28,9999,2496
-1,167300,RAINFOREST_RESIN,9995,28,,,,,10002,4,10005,28,,,9998.5,2496
-1,167300,KELP,2016,28,,,,,2019,28,,,,,2017.5,136.6484375
-1,167400,RAINFOREST_RESIN,9996,1,9995,26,,,10002,7,10004,1,10005,26,9999,2496
-1,167400,KELP,2016,27,,,,,2020,27,,,,,2018,137.7460938
-1,167500,KELP,2016,23,,,,,2020,23,,,,,2018,137.9814453
-1,167500,RAINFOREST_RESIN,9996,2,9995,21,,,10004,2,10005,21,,,10000,2496
-1,167600,KELP,2016,29,,,,,2018,1,2020,29,,,2017,138.046875
-1,167600,RAINFOREST_RESIN,9995,29,,,,,10005,29,,,,,10000,2496
-1,167700,RAINFOREST_RESIN,9996,2,9995,26,,,9998,4,10004,2,10005,26,9997,2496
-1,167700,KELP,2016,28,,,,,2018,2,2020,28,,,2017,137.7548828
-1,167800,RAINFOREST_RESIN,9995,22,,,,,9998,1,10005,22,,,9996.5,2504
-1,167800,KELP,2019,1,2016,22,,,2020,22,,,,,2019.5,137.9960938
-1,167900,KELP,2016,32,,,,,2019,2,2020,30,,,2017.5,138.1660156
-1,167900,RAINFOREST_RESIN,9996,2,9995,30,,,9998,1,10004,2,10005,30,9997,2528
-1,168000,KELP,2016,29,,,,,2019,29,,,,,2017.5,136.6835938
-1,168000,RAINFOREST_RESIN,9995,29,,,,,10005,29,,,,,10000,2530
-1,168100,RAINFOREST_RESIN,9996,2,9995,24,,,9998,1,10004,2,10005,24,9997,2546
-1,168100,KELP,2016,26,,,,,2020,26,,,,,2018,138.6181641
-1,168200,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000,2548
-1,168200,KELP,2017,25,,,,,2020,25,,,,,2018.5,140.8154297
-1,168300,KELP,2016,29,,,,,2020,29,,,,,2018,139.5
-1,168300,RAINFOREST_RESIN,9996,1,9995,28,,,10002,5,10004,1,10005,28,9999,2548
-1,168400,RAINFOREST_RESIN,9996,1,9995,24,,,10002,8,10004,1,10005,24,9999,2548
-1,168400,KELP,2017,25,,,,,2020,25,,,,,2018.5,140.2958984
-1,168500,KELP,2017,25,,,,,2020,25,,,,,2018.5,140.3671875
-1,168500,RAINFOREST_RESIN,10002,1,9998,3,9996,2,10004,2,10005,23,,,10003,2548
-1,168600,RAINFOREST_RESIN,9998,7,9996,1,9995,21,10004,1,10005,21,,,10001,2550
-1,168600,KELP,2017,22,,,,,2019,1,2020,22,,,2018,142.3222656
-1,168700,KELP,2017,25,,,,,2019,3,2020,25,,,2018,140.9023438
-1,168700,RAINFOREST_RESIN,9996,2,9995,23,,,10004,2,10005,23,,,10000,2550
-1,168800,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000,2550
-1,168800,KELP,2017,25,,,,,2019,7,2020,25,,,2018,141.4667969
-1,168900,KELP,2017,20,,,,,2020,20,,,,,2018.5,140.3515625
-1,168900,RAINFOREST_RESIN,9995,20,,,,,10005,20,,,,,10000,2550
-1,169000,RAINFOREST_RESIN,9996,2,9995,26,,,10004,2,10005,26,,,10000,2550
-1,169000,KELP,2017,28,,,,,2019,3,2020,28,,,2018,140.3564453
-1,169100,KELP,2017,27,,,,,2020,27,,,,,2018.5,141.7524414
-1,169100,RAINFOREST_RESIN,9996,2,9995,25,,,10004,2,10005,25,,,10000,2550
-1,169200,RAINFOREST_RESIN,9996,2,9995,20,,,10004,2,10005,20,,,10000,2550
-1,169200,KELP,2019,1,2017,22,,,2020,22,,,,,2019.5,141.9150391
-1,169300,KELP,2017,33,,,,,2020,29,,,,,2018.5,143.1586914
-1,169300,RAINFOREST_RESIN,9995,29,,,,,10005,29,,,,,10000,2550
-1,169400,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000,2550
-1,169400,KELP,2017,23,,,,,2021,23,,,,,2019,143.9284668
-1,169500,KELP,2019,1,2017,25,,,2021,25,,,,,2020,143.967041
-1,169500,RAINFOREST_RESIN,9996,2,9995,23,,,10004,2,10005,23,,,10000,2550
-1,169600,RAINFOREST_RESIN,9996,2,9995,24,,,10004,2,10005,24,,,10000,2550
-1,169600,KELP,2017,26,,,,,2021,26,,,,,2019,144.0334473
-1,169700,KELP,2018,6,2017,30,,,2020,2,2021,28,,,2019,143.7214355
-1,169700,RAINFOREST_RESIN,9998,3,9996,2,9995,28,10004,2,10005,28,,,10001,2550
-1,169800,RAINFOREST_RESIN,9996,2,9995,30,,,10004,2,10005,30,,,10000,2550
-1,169800,KELP,2017,32,,,,,2020,2,2021,30,,,2018.5,143.6660156
-1,169900,KELP,2017,29,,,,,2020,30,,,,,2018.5,143.0935059
-1,169900,RAINFOREST_RESIN,9995,30,,,,,10005,30,,,,,10000,2550
-1,170000,RAINFOREST_RESIN,9996,2,9995,24,,,10004,2,10005,24,,,10000,2550
-1,170000,KELP,2017,26,,,,,2020,26,,,,,2018.5,142.9794922
-1,170100,KELP,2017,32,,,,,2021,32,,,,,2019,143.8378906
-1,170100,RAINFOREST_RESIN,9996,2,9995,30,,,10002,10,10004,2,10005,30,9999,2550
-1,170200,RAINFOREST_RESIN,9995,22,,,,,10002,5,10005,22,,,9998.5,2550
-1,170200,KELP,2017,21,,,,,2020,22,,,,,2018.5,143.4206543
-1,170300,KELP,2018,23,,,,,2021,23,,,,,2019.5,145.4230957
-1,170300,RAINFOREST_RESIN,9998,4,9996,1,9995,22,10004,1,10005,22,,,10001,2550
-1,170400,RAINFOREST_RESIN,10002,11,9996,1,9995,30,10004,1,10005,30,,,10003,2550
-1,170400,KELP,2020,10,2018,31,,,2021,31,,,,,2020.5,145.4641113
-1,170500,KELP,2018,39,,,,,2021,32,,,,,2019.5,150.7275391
-1,170500,RAINFOREST_RESIN,9996,2,9995,30,,,10004,2,10005,30,,,10000,2572
-1,170600,RAINFOREST_RESIN,9995,24,,,,,10005,24,,,,,10000,2572
-1,170600,KELP,2018,24,,,,,2021,24,,,,,2019.5,152.0908203
-1,170700,KELP,2018,29,,,,,2022,29,,,,,2020,146.8291016
-1,170700,RAINFOREST_RESIN,9998,2,9996,1,9995,28,10004,1,10005,28,,,10001,2572
-1,170800,RAINFOREST_RESIN,9996,1,9995,25,,,10004,1,10005,25,,,10000,2572
-1,170800,KELP,2019,26,,,,,2022,26,,,,,2020.5,143.6914063
-1,170900,KELP,2019,1,2018,28,,,2022,28,,,,,2020.5,145.515625
-1,170900,RAINFOREST_RESIN,9996,2,9995,26,,,10002,3,10004,2,10005,26,9999,2572
-1,171000,KELP,2018,27,,,,,2019,3,2022,27,,,2018.5,144.9619141
-1,171000,RAINFOREST_RESIN,9995,27,,,,,10005,27,,,,,10000,2572
-1,171100,RAINFOREST_RESIN,10002,3,9998,5,9996,2,10004,2,10005,28,,,10003,2572
-1,171100,KELP,2018,30,,,,,2020,1,2022,30,,,2019,149.3916016
-1,171200,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000,2578
-1,171200,KELP,2018,21,,,,,2021,21,,,,,2019.5,150.0800781
-1,171300,KELP,2018,30,,,,,2021,25,,,,,2019.5,150.3027344
-1,171300,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000,2578
-1,171400,KELP,2018,30,,,,,2021,30,,,,,2019.5,151.328125
-1,171400,RAINFOREST_RESIN,10002,5,9996,1,9995,29,10004,1,10005,29,,,10003,2578
-1,171500,RAINFOREST_RESIN,10002,1,9996,1,9995,22,10004,1,10005,22,,,10003,2588
-1,171500,KELP,2018,23,,,,,2021,23,,,,,2019.5,151.4238281
-1,171600,RAINFOREST_RESIN,9996,2,9995,30,,,9998,11,10004,2,10005,30,9997,2590
-1,171600,KELP,2018,28,,,,,2020,8,2021,32,,,2019,152.5859375
-1,171700,KELP,2017,23,,,,,2021,23,,,,,2019,153.5253906
-1,171700,RAINFOREST_RESIN,9996,1,9995,22,,,10004,1,10005,22,,,10000,2612
-1,171800,KELP,2017,27,,,,,2020,27,,,,,2018.5,155.3867188
-1,171800,RAINFOREST_RESIN,9995,27,,,,,10005,27,,,,,10000,2612
-1,171900,RAINFOREST_RESIN,10002,1,9996,2,9995,24,10004,2,10005,24,,,10003,2612
-1,171900,KELP,2017,26,,,,,2020,26,,,,,2018.5,155.4980469
-1,172000,RAINFOREST_RESIN,9996,1,9995,27,,,10004,1,10005,27,,,10000,2616
-1,172000,KELP,2017,28,,,,,2020,28,,,,,2018.5,156.6508789
-1,172100,KELP,2017,31,,,,,2020,25,,,,,2018.5,156.8710938
-1,172100,RAINFOREST_RESIN,10002,1,9996,2,9995,23,10004,2,10005,23,,,10003,2616
-1,172200,KELP,2017,26,,,,,2020,26,,,,,2018.5,157.3022461
-1,172200,RAINFOREST_RESIN,9996,1,9995,25,,,10004,1,10005,25,,,10000,2618
-1,172300,RAINFOREST_RESIN,9996,2,9995,20,,,10004,2,10005,20,,,10000,2618
-1,172300,KELP,2017,22,,,,,2020,22,,,,,2018.5,156.0859375
-1,172400,RAINFOREST_RESIN,9996,1,9995,22,,,10004,1,10005,22,,,10000,2618
-1,172400,KELP,2017,23,,,,,2021,23,,,,,2019,155.2407227
-1,172500,KELP,2017,22,,,,,2019,1,2020,22,,,2018,156.1210938
-1,172500,RAINFOREST_RESIN,9996,2,9995,20,,,10004,2,10005,20,,,10000,2618
-1,172600,KELP,2017,33,,,,,2020,29,,,,,2018.5,157.0668945
-1,172600,RAINFOREST_RESIN,9996,1,9995,28,,,10004,1,10005,28,,,10000,2618
-1,172700,RAINFOREST_RESIN,9996,2,9995,27,,,9998,3,10004,2,10005,27,9997,2622
-1,172700,KELP,2017,29,,,,,2020,29,,,,,2018.5,157.984375
-1,172800,RAINFOREST_RESIN,9995,20,,,,,10005,20,,,,,10000,2628
-1,172800,KELP,2017,20,,,,,2020,20,,,,,2018.5,157.7006836
-1,172900,KELP,2017,27,,,,,2019,1,2020,27,,,2018,157.6477051
-1,172900,RAINFOREST_RESIN,9995,27,,,,,10005,27,,,,,10000,2628
-1,173000,KELP,2017,37,,,,,2020,31,,,,,2018.5,157.7145996
-1,173000,RAINFOREST_RESIN,9996,1,9995,30,,,10004,1,10005,30,,,10000,2628
-1,173100,RAINFOREST_RESIN,9996,1,9995,20,,,10004,1,10005,20,,,10000,2628
-1,173100,KELP,2017,21,,,,,2020,21,,,,,2018.5,157.4916992
-1,173200,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000,2628
-1,173200,KELP,2017,23,,,,,2018,1,2021,23,,,2017.5,156.9274902
-1,173300,KELP,2017,25,,,,,2020,27,,,,,2018.5,157.9438477
-1,173300,RAINFOREST_RESIN,9996,1,9995,26,,,10004,1,10005,26,,,10000,2628
-1,173400,KELP,2017,26,,,,,2020,26,,,,,2018.5,157.9667969
-1,173400,RAINFOREST_RESIN,9996,1,9995,25,,,10002,9,10004,1,10005,25,9999,2628
-1,173500,RAINFOREST_RESIN,9996,1,9995,30,,,9998,3,10004,1,10005,30,9997,2632
-1,173500,KELP,2018,5,2017,31,,,2020,1,2021,30,,,2019,159
-1,173600,RAINFOREST_RESIN,9998,7,9996,1,9995,28,10004,1,10005,28,,,10001,2638
-1,173600,KELP,2017,29,,,,,2021,29,,,,,2019,159
-1,173700,KELP,2019,1,2017,27,,,2021,27,,,,,2020,159
-1,173700,RAINFOREST_RESIN,9996,1,9995,26,,,10004,1,10005,26,,,10000,2638
-1,173800,KELP,2019,4,2017,29,,,2020,1,2021,28,,,2019.5,159
-1,173800,RAINFOREST_RESIN,9996,1,9995,28,,,10002,6,10004,1,10005,28,9999,2638
-1,173900,RAINFOREST_RESIN,9998,1,9995,28,,,10005,28,,,,,10001.5,2638
-1,173900,KELP,2020,1,2017,28,,,2021,28,,,,,2020.5,159
-1,174000,RAINFOREST_RESIN,9998,9,9996,1,9995,24,10004,1,10005,24,,,10001,2656
-1,174000,KELP,2017,25,,,,,2021,25,,,,,2019,159
-1,174100,KELP,2017,30,,,,,2020,22,,,,,2018.5,159.6407471
-1,174100,RAINFOREST_RESIN,9996,2,9995,20,,,10004,2,10005,20,,,10000,2656
-1,174200,KELP,2017,25,,,,,2020,25,,,,,2018.5,159.3873291
-1,174200,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000,2656
-1,174300,RAINFOREST_RESIN,9995,29,,,,,10002,2,10005,29,,,9998.5,2656
-1,174300,KELP,2017,29,,,,,2020,29,,,,,2018.5,159.4986572
-1,174400,RAINFOREST_RESIN,9996,1,9995,27,,,10004,1,10005,27,,,10000,2656
-1,174400,KELP,2017,29,,,,,2020,28,,,,,2018.5,159.5397949
-1,174500,KELP,2017,23,,,,,2020,23,,,,,2018.5,159.5808105
-1,174500,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000,2656
-1,174600,KELP,2017,23,,,,,2020,23,,,,,2018.5,159.7747803
-1,174600,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000,2656
-1,174700,RAINFOREST_RESIN,9996,1,9995,28,,,10004,1,10005,28,,,10000,2656
-1,174700,KELP,2017,29,,,,,2021,29,,,,,2019,159.9951172
-1,174800,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000,2656
-1,174800,KELP,2019,1,2017,22,,,2020,22,,,,,2019.5,159.7071533
-1,174900,KELP,2017,31,,,,,2020,31,,,,,2018.5,159.7659912
-1,174900,RAINFOREST_RESIN,9998,2,9996,1,9995,30,10004,1,10005,30,,,10001,2656
-1,175000,KELP,2017,27,,,,,2020,27,,,,,2018.5,159.7747803
-1,175000,RAINFOREST_RESIN,9995,27,,,,,10005,27,,,,,10000,2656
-1,175100,RAINFOREST_RESIN,9998,1,9996,2,9995,25,10004,2,10005,25,,,10001,2656
-1,175100,KELP,2017,27,,,,,2019,5,2020,27,,,2018,159.7746582
-1,175200,RAINFOREST_RESIN,9996,1,9995,28,,,10004,1,10005,28,,,10000,2656
-1,175200,KELP,2017,36,,,,,2020,29,,,,,2018.5,159.7629395
-1,175300,KELP,2017,22,,,,,2020,22,,,,,2018.5,159.6599121
-1,175300,RAINFOREST_RESIN,9996,2,9995,20,,,10004,2,10005,20,,,10000,2656
-1,175400,KELP,2017,26,,,,,2020,26,,,,,2018.5,159.6673584
-1,175400,RAINFOREST_RESIN,9995,26,,,,,10005,26,,,,,10000,2656
-1,175500,RAINFOREST_RESIN,9996,2,9995,27,,,10004,2,10005,27,,,10000,2656
-1,175500,KELP,2017,29,,,,,2020,29,,,,,2018.5,159.6662598
-1,175600,RAINFOREST_RESIN,9996,1,9995,25,,,10004,1,10005,25,,,10000,2656
-1,175600,KELP,2017,26,,,,,2020,26,,,,,2018.5,159.53125
-1,175700,KELP,2017,24,,,,,2020,24,,,,,2018.5,159.6960449
-1,175700,RAINFOREST_RESIN,9995,24,,,,,10005,24,,,,,10000,2656
-1,175800,KELP,2017,29,,,,,2020,29,,,,,2018.5,159.7580566
-1,175800,RAINFOREST_RESIN,9996,1,9995,28,,,10004,1,10005,28,,,10000,2656
-1,175900,RAINFOREST_RESIN,9996,2,9995,29,,,10002,9,10004,2,10005,29,9999,2658
-1,175900,KELP,2017,31,,,,,2019,8,2021,31,,,2018,160
-1,176000,RAINFOREST_RESIN,10002,1,9995,30,,,10005,30,,,,,10003.5,2658
-1,176000,KELP,2017,29,,,,,2021,30,,,,,2019,160
-1,176100,KELP,2018,2,2017,22,,,2021,22,,,,,2019.5,160
-1,176100,RAINFOREST_RESIN,9996,1,9995,21,,,10004,1,10005,21,,,10000,2662
-1,176200,KELP,2017,29,,,,,2021,29,,,,,2019,160
-1,176200,RAINFOREST_RESIN,9998,4,9996,1,9995,28,10004,1,10005,28,,,10001,2666
-1,176300,RAINFOREST_RESIN,9996,1,9995,22,,,10002,2,10004,1,10005,22,9999,2666
-1,176300,KELP,2018,23,,,,,2021,23,,,,,2019.5,160
-1,176400,RAINFOREST_RESIN,9995,24,,,,,10002,9,10005,24,,,9998.5,2666
-1,176400,KELP,2018,24,,,,,2021,24,,,,,2019.5,160
-1,176500,KELP,2017,28,,,,,2021,28,,,,,2019,160
-1,176500,RAINFOREST_RESIN,9995,28,,,,,10005,28,,,,,10000,2666
-1,176600,KELP,2018,27,,,,,2021,23,,,,,2019.5,160
-1,176600,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000,2666
-1,176700,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000,2666
-1,176700,KELP,2018,21,,,,,2020,6,2021,21,,,2019,160
-1,176800,RAINFOREST_RESIN,9996,1,9995,28,,,10004,1,10005,28,,,10000,2666
-1,176800,KELP,2018,29,,,,,2021,29,,,,,2019.5,160
-1,176900,KELP,2018,21,,,,,2020,4,2021,21,,,2019,160
-1,176900,RAINFOREST_RESIN,9996,1,9995,20,,,10002,8,10004,1,10005,20,9999,2666
-1,177000,RAINFOREST_RESIN,9996,1,9995,23,,,10002,8,10004,1,10005,23,9999,2666
-1,177000,KELP,2018,32,,,,,2021,24,,,,,2019.5,160
-1,177100,KELP,2018,28,,,,,2021,28,,,,,2019.5,160
-1,177100,RAINFOREST_RESIN,9998,3,9995,28,,,10005,28,,,,,10001.5,2666
-1,177200,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000,2666
-1,177200,KELP,2018,21,,,,,2022,21,,,,,2020,160
-1,177300,KELP,2018,20,,,,,2020,2,2021,20,,,2019,160
-1,177300,RAINFOREST_RESIN,9995,20,,,,,10005,20,,,,,10000,2666
-1,177400,RAINFOREST_RESIN,9996,1,9995,21,,,10004,1,10005,21,,,10000,2666
-1,177400,KELP,2018,21,,,,,2021,22,,,,,2019.5,160
-1,177500,KELP,2018,28,,,,,2020,3,2021,1,2022,27,2019,160
-1,177500,RAINFOREST_RESIN,9996,1,9995,27,,,10004,1,10005,27,,,10000,2666
-1,177600,RAINFOREST_RESIN,9996,1,9995,24,,,9998,1,10004,1,10005,24,9997,2666
-1,177600,KELP,2018,25,,,,,2021,1,2022,24,,,2019.5,160
-1,177700,KELP,2018,22,,,,,2022,22,,,,,2020,160
-1,177700,RAINFOREST_RESIN,9996,2,9995,20,,,10004,2,10005,20,,,10000,2668
-1,177800,RAINFOREST_RESIN,9995,26,,,,,10005,26,,,,,10000,2670
-1,177800,KELP,2018,26,,,,,2022,26,,,,,2020,160
-1,177900,KELP,2018,25,,,,,2022,25,,,,,2020,160
-1,177900,RAINFOREST_RESIN,9996,1,9995,24,,,9998,12,10002,3,10004,1,9997,2670
-1,178000,RAINFOREST_RESIN,9998,7,9996,2,9995,21,10004,2,10005,21,,,10001,2694
-1,178000,KELP,2019,23,,,,,2022,23,,,,,2020.5,160
-1,178100,KELP,2019,1,2018,27,,,2022,28,,,,,2020.5,160
-1,178100,RAINFOREST_RESIN,9998,6,9996,1,9995,27,10004,1,10005,27,,,10001,2694
-1,178200,RAINFOREST_RESIN,9995,26,,,,,10005,26,,,,,10000,2694
-1,178200,KELP,2018,26,,,,,2022,26,,,,,2020,160
-1,178300,KELP,2019,1,2018,29,,,2022,30,,,,,2020.5,160
-1,178300,RAINFOREST_RESIN,9998,3,9996,1,9995,29,10004,1,10005,29,,,10001,2694
-1,178400,RAINFOREST_RESIN,9996,1,9995,26,,,10004,1,10005,26,,,10000,2694
-1,178400,KELP,2018,27,,,,,2022,27,,,,,2020,160
-1,178500,KELP,2017,26,,,,,2021,26,,,,,2019,160
-1,178500,RAINFOREST_RESIN,9995,26,,,,,10002,10,10005,26,,,9998.5,2694
-1,178600,RAINFOREST_RESIN,9995,20,,,,,10005,20,,,,,10000,2694
-1,178600,KELP,2018,25,,,,,2021,20,,,,,2019.5,160
-1,178700,KELP,2018,1,2017,27,,,2019,8,2021,29,,,2018.5,160
-1,178700,RAINFOREST_RESIN,9996,2,9995,27,,,10004,2,10005,27,,,10000,2694
-1,178800,RAINFOREST_RESIN,9996,1,9995,30,,,10004,1,10005,30,,,10000,2694
-1,178800,KELP,2018,37,,,,,2021,31,,,,,2019.5,160
-1,178900,KELP,2018,24,,,,,2021,22,,,,,2019.5,160
-1,178900,RAINFOREST_RESIN,9996,1,9995,21,,,10004,1,10005,21,,,10000,2694
-1,179000,RAINFOREST_RESIN,9998,4,9996,1,9995,29,10004,1,10005,29,,,10001,2694
-1,179000,KELP,2018,3,2017,29,,,2021,30,,,,,2019.5,160
-1,179100,KELP,2018,29,,,,,2021,25,,,,,2019.5,160
-1,179100,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000,2698
-1,179200,RAINFOREST_RESIN,9996,2,9995,29,,,10004,2,10005,29,,,10000,2698
-1,179200,KELP,2018,2,2017,29,,,2021,31,,,,,2019.5,160
-1,179300,KELP,2017,32,,,,,2021,32,,,,,2019,160
-1,179300,RAINFOREST_RESIN,9998,7,9996,2,9995,30,10004,2,10005,30,,,10001,2698
-1,179400,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000,2698
-1,179400,KELP,2018,7,2017,25,,,2021,25,,,,,2019.5,160
-1,179500,KELP,2017,29,,,,,2021,29,,,,,2019,160
-1,179500,RAINFOREST_RESIN,9995,29,,,,,10005,29,,,,,10000,2698
-1,179600,RAINFOREST_RESIN,9998,5,9996,2,9995,21,10004,2,10005,21,,,10001,2698
-1,179600,KELP,2017,23,,,,,2019,4,2021,23,,,2018,160
-1,179700,RAINFOREST_RESIN,9996,2,9995,24,,,10004,2,10005,24,,,10000,2698
